Spill Date,Street 1,Locality,County,Spill Date,Contributing Factor,Source,Material Name,Material Family,Quantity,Units,Year,Day,Day_of_week,Month,Location,Lat,Lon
1992-03-25,260 HUDSON RIVER ROAD,waterford,Saratoga,1992-03-25,Human Error,Commercial/Industrial,methyl chloride,Hazardous Material,108.0,Pounds,1992.0,25.0,2.0,3.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1994-03-06,BUILDING 93,WATERFORD,Saratoga,1994-03-06,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,50.0,Gallons,1994.0,6.0,6.0,3.0,"Waterford Historial Museum, Museum Lane, Town of Waterford, Saratoga County, New York, 12188, USA",42.7809376,-73.6951912538358
1995-02-20,260 HUDSON RIVER ROAD,waterford,Saratoga,1995-02-20,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,1000.0,Pounds,1995.0,20.0,0.0,2.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1995-04-25,260 HUDSON RIVER ROAD,waterford,Saratoga,1995-04-25,Unknown,Unknown,hydrogen chloride,Hazardous Material,100.0,Pounds,1995.0,25.0,1.0,4.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1996-06-06,260 HUDSON RIVER ROAD,waterford,Saratoga,1996-06-06,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,10.0,Gallons,1996.0,6.0,3.0,6.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1997-09-25,260 HUDSON RIVER ROAD,waterford,Saratoga,1997-09-25,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",methyltrichlorosilane,Hazardous Material,100.0,Pounds,1997.0,25.0,3.0,9.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1999-11-26,260 HUDSON RIVER ROAD,waterford,Saratoga,1999-11-26,Equipment Failure,Commercial/Industrial,methyltrichlorosilane,Hazardous Material,1.0,Pounds,1999.0,26.0,4.0,11.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1987-04-08,260 HUDSON RIVER ROAD,waterford,Saratoga,1987-04-08,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,320.0,Pounds,1987.0,8.0,2.0,4.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1987-11-06,BUILDING 27,WATERFORD,Saratoga,1987-11-06,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,1500.0,Pounds,1987.0,6.0,4.0,11.0,"Waterford, Town of Waterford, Saratoga County, New York, 12188, USA",42.7925778,-73.6812293
1990-06-06,260 HUDSON RIVER ROAD,waterford,Saratoga,1990-06-06,Human Error,Commercial/Industrial,hydrogen chloride,Hazardous Material,45.0,Gallons,1990.0,6.0,2.0,6.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1995-03-14,260 HUDSON RIVER ROAD,waterford,Saratoga,1995-03-14,Equipment Failure,Commercial/Industrial,methyltrichlorosilane,Hazardous Material,2.0,Gallons,1995.0,14.0,1.0,3.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1996-10-21,260 HUDSON RIVER ROAD,waterford,Saratoga,1996-10-21,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,50.0,Gallons,1996.0,21.0,0.0,10.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1997-03-18,260 HUDSON RIVER ROAD,waterford,Saratoga,1997-03-18,Equipment Failure,Commercial/Industrial,dimethyldichlorosilane,Hazardous Material,1.0,Gallons,1997.0,18.0,1.0,3.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2000-10-31,260 HUDSON RIVER ROAD,waterford,Saratoga,2000-10-31,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,1250.0,Pounds,2000.0,31.0,1.0,10.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2001-06-07,260 RIVER ROAD,WATERFORD,Saratoga,2001-06-07,Unknown,Commercial/Industrial,chlorine,Hazardous Material,10.0,Pounds,2001.0,7.0,3.0,6.0,"Waterford, Town of Waterford, Saratoga County, New York, 12188, USA",42.7925778,-73.6812293
1990-01-07,260 HUDSON RIVER ROAD,waterford,Saratoga,1990-01-07,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,500.0,Pounds,1990.0,7.0,6.0,1.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1997-04-28,260 HUDSON RIVER ROAD,waterford,Saratoga,1997-04-28,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",methyltrichlorosilane,Hazardous Material,10.0,Gallons,1997.0,28.0,0.0,4.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1997-06-12,260 HUDSON RIVER ROAD,waterford,Saratoga,1997-06-12,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,4000.0,Pounds,1997.0,12.0,3.0,6.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1997-12-05,260 HUDSON RIVER ROAD,waterford,Saratoga,1997-12-05,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,400.0,Gallons,1997.0,5.0,4.0,12.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2002-04-16,260 HUDSON RIVER ROAD,waterford,Saratoga,2002-04-16,Unknown,"Major Facility (MOSF) > 400,000 gal",methyl chloride,Hazardous Material,1.0,Pounds,2002.0,16.0,1.0,4.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1988-05-04,260 HUDSON RIVER ROAD,waterford,Saratoga,1988-05-04,Tank Overfill,Commercial/Industrial,hydrogen chloride,Hazardous Material,100.0,Pounds,1988.0,4.0,2.0,5.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1991-02-02,BUILDING 27,WATERFORD,Saratoga,1991-02-02,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,500.0,Gallons,1991.0,2.0,5.0,2.0,"Waterford, Town of Waterford, Saratoga County, New York, 12188, USA",42.7925778,-73.6812293
1994-05-31,260 HUDSON RIVER ROAD,waterford,Saratoga,1994-05-31,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,600.0,Pounds,1994.0,31.0,1.0,5.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1996-10-22,260 HUDSON RIVER ROAD,waterford,Saratoga,1996-10-22,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,200.0,Gallons,1996.0,22.0,1.0,10.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1998-04-14,260 HUDSON RIVER ROAD,waterford,Saratoga,1998-04-14,Other,"Major Facility (MOSF) > 400,000 gal",methyl chloride,Hazardous Material,100.0,Pounds,1998.0,14.0,1.0,4.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1988-03-05,260 HUDSON RIVER ROAD,waterford,Saratoga,1988-03-05,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,200.0,Gallons,1988.0,5.0,5.0,3.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1988-12-18,260 HUDSON RIVER ROAD,waterford,Saratoga,1988-12-18,Other,Commercial/Industrial,hydrogen chloride,Hazardous Material,75.0,Gallons,1988.0,18.0,6.0,12.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1989-03-31,260 HUDSON RIVER ROAD,waterford,Saratoga,1989-03-31,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,1.0,Gallons,1989.0,31.0,4.0,3.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1991-02-02,BUILDING 27,WATERFORD,Saratoga,1991-02-02,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,160.0,Pounds,1991.0,2.0,5.0,2.0,"Waterford, Town of Waterford, Saratoga County, New York, 12188, USA",42.7925778,-73.6812293
1994-08-19,260 HUDSON RIVER ROAD,waterford,Saratoga,1994-08-19,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,60.0,Pounds,1994.0,19.0,4.0,8.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1995-12-04,260 HUDSON RIVER ROAD,waterford,Saratoga,1995-12-04,Human Error,"Major Facility (MOSF) > 400,000 gal",hydrogen chloride,Hazardous Material,200.0,Gallons,1995.0,4.0,0.0,12.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1996-05-30,260 HUDSON RIVER ROAD,waterford,Saratoga,1996-05-30,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",methyl chloride,Hazardous Material,325.0,Pounds,1996.0,30.0,3.0,5.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1996-08-07,260 HUDSON RIVER ROAD,waterford,Saratoga,1996-08-07,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,250.0,Gallons,1996.0,7.0,2.0,8.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1996-08-16,260 HUDSON RIVER ROAD,waterford,Saratoga,1996-08-16,Other,Commercial/Industrial,hydrogen chloride,Hazardous Material,1000.0,Pounds,1996.0,16.0,4.0,8.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1996-08-28,260 HUDSON RIVER ROAD,waterford,Saratoga,1996-08-28,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",hydrogen chloride,Hazardous Material,50.0,Gallons,1996.0,28.0,2.0,8.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1997-01-06,260 HUDSON RIVER ROAD,waterford,Saratoga,1997-01-06,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",hydrogen chloride,Hazardous Material,100.0,Gallons,1997.0,6.0,0.0,1.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1997-09-25,260 HUDSON RIVER ROAD,waterford,Saratoga,1997-09-25,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",methyl chloride,Hazardous Material,100.0,Pounds,1997.0,25.0,3.0,9.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2004-04-28,260 HUDSON RIVER ROAD,waterford,Saratoga,2004-04-28,Unknown,Unknown,methyl chloride,Hazardous Material,1.0,Pounds,2004.0,28.0,2.0,4.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1986-10-28,ROUTE 4,NORTHUMBERLAND,Saratoga,1986-10-28,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,100.0,Pounds,1986.0,28.0,1.0,10.0,"Northumberland, Town of Northumberland, Saratoga County, New York, 12871, USA",43.1272972,-73.5881714
1987-02-09,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,1987-02-09,Other,Commercial/Industrial,methyl chloride,Hazardous Material,60.0,Pounds,1987.0,9.0,0.0,2.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1987-10-24,260 HUDSON RIVER ROAD,waterford,Saratoga,1987-10-24,Equipment Failure,Commercial/Industrial,methyltrichlorosilane,Hazardous Material,25.0,Gallons,1987.0,24.0,5.0,10.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1989-03-21,260 HUDSON RIVER ROAD,waterford,Saratoga,1989-03-21,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,1900.0,Pounds,1989.0,21.0,1.0,3.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1989-03-23,260 HUDSON RIVER ROAD,waterford,Saratoga,1989-03-23,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,15.0,Pounds,1989.0,23.0,3.0,3.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1991-11-01,BUILDING 27,WATERFORD,Saratoga,1991-11-01,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",methyl chloride,Hazardous Material,125.0,Pounds,1991.0,1.0,4.0,11.0,"Waterford, Town of Waterford, Saratoga County, New York, 12188, USA",42.7925778,-73.6812293
1992-11-13,260 HUDSON RIVER ROAD,waterford,Saratoga,1992-11-13,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,500.0,Gallons,1992.0,13.0,4.0,11.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1996-11-01,260 HUDSON RIVER ROAD,waterford,Saratoga,1996-11-01,Human Error,Commercial/Industrial,hydrogen chloride,Hazardous Material,50.0,Gallons,1996.0,1.0,4.0,11.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1997-07-01,260 HUDSON RIVER ROAD,waterford,Saratoga,1997-07-01,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",methyl chloride,Hazardous Material,100.0,Gallons,1997.0,1.0,1.0,7.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2002-02-19,260 HUDSON RIVER ROAD,waterford,Saratoga,2002-02-19,Other,"Major Facility (MOSF) > 400,000 gal",methyl chloride,Hazardous Material,2.0,Pounds,2002.0,19.0,1.0,2.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1990-03-28,260 HUDSON RIVER ROAD,waterford,Saratoga,1990-03-28,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,3.0,Gallons,1990.0,28.0,2.0,3.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1993-08-22,BUILDING 27,WATERFORD,Saratoga,1993-08-22,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,5.0,Gallons,1993.0,22.0,6.0,8.0,"Waterford, Town of Waterford, Saratoga County, New York, 12188, USA",42.7925778,-73.6812293
1993-09-12,BUILDING 34,WATERFORD,Saratoga,1993-09-12,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,40.0,Gallons,1993.0,12.0,6.0,9.0,"Waterford, Town of Waterford, Saratoga County, New York, 12188, USA",42.7925778,-73.6812293
1994-05-23,260 HUDSON RIVER ROAD,waterford,Saratoga,1994-05-23,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,4.0,Pounds,1994.0,23.0,0.0,5.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1997-03-02,260 HUDSON RIVER ROAD,waterford,Saratoga,1997-03-02,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",dimethyldichlorosilane,Hazardous Material,12.0,Pounds,1997.0,2.0,6.0,3.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1999-01-22,260 HUDSON RIVER ROAD,waterford,Saratoga,1999-01-22,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,146.0,Pounds,1999.0,22.0,4.0,1.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2002-04-17,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2002-04-17,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,200.0,Gallons,2002.0,17.0,2.0,4.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2004-11-29,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2004-11-29,Unknown,Commercial/Industrial,methyl chloride,Hazardous Material,5.0,Pounds,2004.0,29.0,0.0,11.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1989-08-17,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,1989-08-17,Equipment Failure,Commercial/Industrial,methyl chloride,Hazardous Material,200.0,Gallons,1989.0,17.0,3.0,8.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2004-01-27,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2004-01-27,Other,Commercial/Industrial,methyl chloride,Hazardous Material,4.0,Pounds,2004.0,27.0,1.0,1.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2003-04-29,260 HUDSON RIVER ROAD,WATERFORD,Saratoga,2003-04-29,Other,Commercial/Industrial,hydrogen chloride,Hazardous Material,100.0,Gallons,2003.0,29.0,1.0,4.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
2000-06-09,1421 WILLIS AVE,SYRACUSE,Onondaga,2000-06-09,Tank Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,75.0,Gallons,2000.0,9.0,4.0,6.0,"1421, Willis Avenue, Far Westside, Syracuse, Town of Geddes, Onondaga County, New York, 13204, USA",43.0634804934375,-76.1993491266406
1983-08-24,95 MT READ BOULEVARD,ROCHESTER,Monroe,1983-08-24,Other,Commercial/Industrial,hydrogen peroxide,Hazardous Material,55.0,Gallons,1983.0,24.0,2.0,8.0,"95, Mount Read Boulevard, Rochester, Monroe County, New York, 14611, United States of America",43.1525188115862,-77.6597967937289
2004-10-11,260 HUDSON RIVER ROAD,waterford,Saratoga,2004-10-11,Unknown,Unknown,methyl chloride,Hazardous Material,1.0,Gallons,2004.0,11.0,0.0,10.0,"260, Hudson River Road, Town of Waterford, Saratoga County, New York, 12188, USA",42.8147999580549,-73.6655336718819
1991-11-08,198 NORTH STREET,GENEVA,Ontario,1991-11-08,Equipment Failure,"Institutional, Educational, Gov., Other",ethylene oxide,Hazardous Material,100.0,Pounds,1991.0,8.0,4.0,11.0,"North Street, Geneva, Geneva Town, Ontario County, New York, 14456, USA",42.8756351,-76.9839153
1999-06-30,198 NORTH STREET,GENEVA,Ontario,1999-06-30,Unknown,"Institutional, Educational, Gov., Other",formaldehyde,Hazardous Material,1.0,Gallons,1999.0,30.0,2.0,6.0,"North Street, Geneva, Geneva Town, Ontario County, New York, 14456, USA",42.8756351,-76.9839153
2003-03-11,399 WILLIAM STREET,GENEVA,Ontario,2003-03-11,Human Error,"Institutional, Educational, Gov., Other",hydrogen chloride,Hazardous Material,30.0,Gallons,2003.0,11.0,1.0,3.0,"399, William Street, Geneva, Geneva Town, Ontario County, New York, 14456, USA",42.8635237070707,-76.9976522525253
2000-11-03,65 4TH STREET,GARDEN CITY,Nassau,2000-11-03,Abandoned Drums,"Institutional, Educational, Gov., Other",bromine,Hazardous Material,30.0,Pounds,2000.0,3.0,4.0,11.0,"65, 4th Street, Garden City, Nassau County, New York, 11530, USA",40.7191536110263,-73.641003253175
2007-07-28,1634 LINCOLN AVE,UTICA,Oneida,2007-07-28,Equipment Failure,Commercial/Industrial,hydrogen chloride,Hazardous Material,2.5,Pounds,2007.0,28.0,5.0,7.0,"1634, Lincoln Avenue, City of Utica, Oneida County, New York, 13502, USA",43.0936912235658,-75.2589173558875
1999-07-31,2555 WALDEN AVENUE,CHEEKTOWAGA,Erie,1999-07-31,Human Error,Commercial/Industrial,nitric acid,Hazardous Material,1.0,Gallons,1999.0,31.0,5.0,7.0,"2555, Walden Avenue, Cheektowaga, Cheektowaga Town, Erie County, New York, 14211, USA",42.9084327042979,-78.7414334083349
2008-12-30,100 MORRIS AVENUE,GLEN COVE,Nassau,2008-12-30,Equipment Failure,Commercial/Industrial,chlorine,Hazardous Material,30.0,Gallons,2008.0,30.0,1.0,12.0,"100, Morris Avenue, Glen Cove, Nassau County, New York, 11542, USA",40.858791,-73.638161
2010-05-03,23RD ST AND 3RD AVE,BROOKLYN,Kings,2010-05-03,Human Error,Commercial/Industrial,nitric oxide,Hazardous Material,0.3,Pounds,2010.0,3.0,0.0,5.0,"3, 23rd Street, Sunset Park, BK, Kings County, NYC, New York, 11232, USA",40.6630909322034,-73.999166220339
2015-01-13,730 3RD AVE,BROOKLYN,Kings,2015-01-13,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,1.0,Pounds,2015.0,13.0,1.0,1.0,"730, 3rd Avenue, Sunset Park, BK, Kings County, NYC, New York, 11232, USA",40.659775796875,-74.00186171875
1988-03-09,GRAND CENTRAL TERMINAL,NEW YORK CITY,New York,1988-03-09,Deliberate,Commercial/Industrial,hydrogen chloride,Hazardous Material,20.0,Gallons,1988.0,9.0,2.0,3.0,"GCT, 89, East 42nd Street, Midtown East, Manhattan Community Board 5, Manhattan, New York County, NYC, New York, 10017, USA",40.7527012,-73.9772498736336
2014-06-18,500 KENT AVE,BROOKLYN,Kings,2014-06-18,Human Error,Commercial/Industrial,nitric acid,Hazardous Material,0.13,Gallons,2014.0,18.0,2.0,6.0,"Kent Avenue, Clinton Hill, BK, Kings County, NYC, New York, 11211, USA",40.6996375,-73.9612879
1978-06-15,200 ANDERSON AVE,ROCHESTER,Monroe,1978-06-15,Vandalism,Commercial/Industrial,hydrogen chloride,Hazardous Material,200.0,Gallons,1978.0,15.0,3.0,6.0,"200, Anderson Avenue, East End, Rochester, Monroe County, New York, 14607, USA",43.157538,-77.580324
1993-06-28,809 HAMILTON ST,UTICA,Oneida,1993-06-28,Deliberate,Unknown,hydrogen chloride,Hazardous Material,1.0,Gallons,1993.0,28.0,0.0,6.0,"809, Hamilton Street, City of Utica, Oneida County, New York, 13502, USA",43.1043186,-75.24338
1990-06-17,330 METRO PARK,BRIGHTON,Monroe,1990-06-17,Unknown,Commercial/Industrial,hydrogen chloride,Hazardous Material,1.0,Gallons,1990.0,17.0,6.0,6.0,"330, Metro Park, Ridgeland, Henrietta Town, Monroe County, New York, 14623, USA",43.0968382321429,-77.6224560267857
2009-04-24,2176 GINNAN ROAD,CORNING,Steuben,2009-04-24,Human Error,Commercial/Industrial,hydrochloric acid,Hazardous Material,1.0,Gallons,2009.0,24.0,4.0,4.0,"2176, Ginnan Road, Caton, Steuben County, New York, 14830, USA",42.0886455049355,-77.0151263763419
2011-03-18,ROBERT DANN DRIVE,GANG MILLS,Steuben,2011-03-18,Human Error,Commercial/Industrial,chlorine,Hazardous Material,3.0,Gallons,2011.0,18.0,4.0,3.0,"Robert Dann Drive, Gang Mills, Steuben County, New York, 14870, USA",42.156339,-77.110897
2015-02-13,910 EAST 134TH ST,BRONX,Bronx,2015-02-13,Equipment Failure,Commercial/Industrial,nitrogen dioxide,Hazardous Material,10.0,Pounds,2015.0,13.0,4.0,2.0,"910, East 134th Street, Port Morris, The Bronx, Bronx County, NYC, New York, 10454, USA",40.799773,-73.909877
1994-08-05,HOOPER RD.,ENDWELL,Broome,1994-08-05,Equipment Failure,"Institutional, Educational, Gov., Other",chlorine,Hazardous Material,500.0,Gallons,1994.0,5.0,4.0,8.0,"Hooper Road, Endwell, Union Town, Broome County, New York, 13760, USA",42.12521,-76.023656
1992-02-27,UNION AVENUE,HOLTSVILLE,Suffolk,1992-02-27,Other,Commercial/Industrial,hydrogen chloride,Hazardous Material,100.0,Gallons,1992.0,27.0,3.0,2.0,"Union Avenue, Holtsville, Suffolk County, New York, 11742, USA",40.8144205,-73.0564258
2003-07-13,770 JEFFERSON ROAD,HENRIETTA,Monroe,2003-07-13,Housekeeping,Commercial/Industrial,hydrogen chloride,Hazardous Material,10.0,Gallons,2003.0,13.0,6.0,7.0,"770, Jefferson Road, Ridgeland, Henrietta Town, Monroe County, New York, 14623, USA",43.087217294964,-77.6207244820144
2007-04-18,255  POND PATH,SOUTH SETAUKET,Suffolk,2007-04-18,Human Error,Commercial/Industrial,hydrochloric acid,Hazardous Material,1.0,Gallons,2007.0,18.0,2.0,4.0,"Pond Path, Setauket-East Setauket, Suffolk County, New York, 11794, United States of America",40.916098,-73.106357
1985-04-17,1083 MT READ BLVD,ROCHESTER,Monroe,1985-04-17,Unknown,Unknown,formaldehyde,Hazardous Material,3.0,Gallons,1985.0,17.0,2.0,4.0,"1083, Mount Read Boulevard, Rochester, Monroe County, New York, 14606, USA",43.1732880547945,-77.6590884657534
2002-10-14,3500 RIVER ROAD,TONAWANDA,Erie,2002-10-14,Other,Commercial/Industrial,acrolein,Hazardous Material,2.0,Pounds,2002.0,14.0,0.0,10.0,"River Road, Tonawanda, Tonawanda Town, Erie County, New York, 14150, USA",42.9937828,-78.933783
2002-10-14,3500 RIVER ROAD,TONAWANDA,Erie,2002-10-14,Other,Commercial/Industrial,hydrogen fluoride,Hazardous Material,953.0,Pounds,2002.0,14.0,0.0,10.0,"River Road, Tonawanda, Tonawanda Town, Erie County, New York, 14150, USA",42.9937828,-78.933783
2002-10-14,3500 RIVER ROAD,TONAWANDA,Erie,2002-10-14,Other,Commercial/Industrial,hydrogen chloride,Hazardous Material,10715.0,Pounds,2002.0,14.0,0.0,10.0,"River Road, Tonawanda, Tonawanda Town, Erie County, New York, 14150, USA",42.9937828,-78.933783
2010-11-23,1085 CROMPOND RD,CORTLANDT,Westchester,2010-11-23,Human Error,Commercial Vehicle,hydrochloric acid,Hazardous Material,1.0,Gallons,2010.0,23.0,1.0,11.0,"Crompond Road, Peekskill, Westchester County, New York, 10567, United States of America",41.2915147,-73.8949422
1988-03-22,300 ELLICOTT STREET,BUFFALO,Erie,1988-03-22,Abandoned Drums,Unknown,hydrogen cyanide,Hazardous Material,1.0,Gallons,1988.0,22.0,1.0,3.0,"300, Ellicott Street, Downtown, Buffalo, Erie County, New York, 14203, USA",42.886528474451,-78.8718651674971
2009-10-14,2400 BUFFALO AVE,NIAGARA FALLS,Niagara,2009-10-14,Equipment Failure,"Major Facility (MOSF) > 400,000 gal",chlorine,Hazardous Material,35.0,Pounds,2009.0,14.0,2.0,10.0,"2400, Buffalo Avenue, Niagara Falls, Niagara County, New York, 14303, USA",43.083262,-79.032926
1999-10-13,REST AREA,TYRE,Seneca,1999-10-13,Other,Commercial Vehicle,nitric acid,Hazardous Material,1.0,Gallons,1999.0,13.0,2.0,10.0,"Tyre, Tyre Town, Seneca County, New York, USA",42.97445525,-76.8096936070138
2003-10-06,84 PARK RD,QUEENSBURY,Washington,2003-10-06,Human Error,Commercial/Industrial,ethylene oxide,Hazardous Material,15.0,Pounds,2003.0,6.0,0.0,10.0,"84, Park Road, Queensbury, Town of Kingsbury, Washington County, New York, 12804, USA",43.3489844888999,-73.5991937453872
